DATE,ROUTE,PLOT_NUM,P_LOCATION,CL_UNCL,T_LOCATION,GRADE_CAT,GRADE,STARS,ROUTE_TYPE,TOT_HEIGHT,ASPECT_ORD,ASPECT_DEG,ASPECT_NORTH,ASPECT_EAST,SLOPE,HEIGHT_DOWN,TAXA,Functional,Species,Abundance
27-May-19,UNCLIMBED_4,1,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,NA,4,L,CRUST,BLBRDOT,5
27-May-19,UNCLIMBED_4,1,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,NA,4,L,FRUIT,CLADBRS,4
27-May-19,UNCLIMBED_4,1,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,NA,4,L,FRUIT,USNEA,2
27-May-19,UNCLIMBED_4,1,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,NA,4,L,LOBE,GRNSQB,3
27-May-19,UNCLIMBED_4,1,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,NA,4,L,POWDER,WHPDR,9
27-May-19,UNCLIMBED_4,1,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,NA,4,L,UMB,ROCKTRP,9
27-May-19,UNCLIMBED_4,1,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,NA,4,L,UMB,TOADSK,3
27-May-19,UNCLIMBED_4,1,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,NA,4,P,,Sel_tortipila,1
27-May-19,UNCLIMBED_4,2,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,NA,4,L,CRUST,BLBRDOT,9
27-May-19,UNCLIMBED_4,2,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,NA,4,L,CRUST,PNKBLA,2
27-May-19,UNCLIMBED_4,2,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,NA,4,L,FRUIT,CLADBRS,4
27-May-19,UNCLIMBED_4,2,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,NA,4,L,LOBE,GRNSQB,5
27-May-19,UNCLIMBED_4,2,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,NA,4,L,POWDER,WHPDR,9
27-May-19,UNCLIMBED_4,2,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,NA,4,L,UMB,TOADSK,9
27-May-19,UNCLIMBED_4,2,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,NA,4,L,UMB,ROCKTRP,7
27-May-19,UNCLIMBED_4,2,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,NA,4,M,,Cam_tallulensis,1
27-May-19,UNCLIMBED_4,3,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,50,9,L,CRUST,BRBLDOT,5
27-May-19,UNCLIMBED_4,3,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,50,9,L,CRUST,BLBRDOT,3
27-May-19,UNCLIMBED_4,3,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,50,9,L,FRUIT,WHITREIN,5
27-May-19,UNCLIMBED_4,3,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,50,9,L,FRUIT,GREEREIN,4
27-May-19,UNCLIMBED_4,3,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,50,9,L,FRUIT,CLADBRS,2
27-May-19,UNCLIMBED_4,3,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,50,9,L,LOBE,GRNSQB,1
27-May-19,UNCLIMBED_4,3,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,50,9,L,LOBE,TNYBRNCH,1
27-May-19,UNCLIMBED_4,3,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,50,9,L,POWDER,WHPDR,5
27-May-19,UNCLIMBED_4,3,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,50,9,L,UMB,TOADSK,8
27-May-19,UNCLIMBED_4,3,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,50,9,L,UMB,ROCKTRP,7
27-May-19,UNCLIMBED_4,3,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,50,9,M,,Cam_tallulensis,3
27-May-19,UNCLIMBED_4,3,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,50,9,M,,Leu_albidum,2
27-May-19,UNCLIMBED_4,3,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,50,9,P,,Sel_tortipila,6
27-May-19,UNCLIMBED_4,4,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,65,9,L,CRUST,BLBRDOT,8
27-May-19,UNCLIMBED_4,4,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,65,9,L,CRUST,MINGREY,3
27-May-19,UNCLIMBED_4,4,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,65,9,L,FRUIT,WHITREIN,3
27-May-19,UNCLIMBED_4,4,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,65,9,L,FRUIT,GREEREIN,2
27-May-19,UNCLIMBED_4,4,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,65,9,L,FRUIT,CLADBRS,1
27-May-19,UNCLIMBED_4,4,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,65,9,L,LOBE,GRESMSQ,2
27-May-19,UNCLIMBED_4,4,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,65,9,L,POWDER,WHPDR,9
27-May-19,UNCLIMBED_4,4,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,65,9,L,UMB,TOADSK,7
27-May-19,UNCLIMBED_4,4,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,65,9,L,UMB,ROCKTRP,5
27-May-19,UNCLIMBED_4,4,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,65,9,P,,Sel_tortipila,4
27-May-19,UNCLIMBED_4,5,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,110,14,L,CRUST,WHITBUB,7
27-May-19,UNCLIMBED_4,5,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,110,14,L,CRUST,BLWHDOT,6
27-May-19,UNCLIMBED_4,5,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,110,14,L,FRUIT,USNEA,3
27-May-19,UNCLIMBED_4,5,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,110,14,L,LOBE,GRNSQB,9
27-May-19,UNCLIMBED_4,5,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,110,14,L,UMB,TOADSK,7
27-May-19,UNCLIMBED_4,6,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,120,14,L,CRUST,BLWHDOT,8
27-May-19,UNCLIMBED_4,6,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,120,14,L,CRUST,WHITBUB,6
27-May-19,UNCLIMBED_4,6,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,120,14,L,FRUIT,USNEA,1
27-May-19,UNCLIMBED_4,6,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,120,14,L,LOBE,GRNSQB,6
27-May-19,UNCLIMBED_4,6,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,120,14,L,LOBE,GRESMSQ,5
27-May-19,UNCLIMBED_4,6,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,120,14,L,POWDER,GRNPDR,1
27-May-19,UNCLIMBED_4,6,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,120,14,L,UMB,TOADSK,7
27-May-19,UNCLIMBED_4,7,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,NA,NA,L,CRUST,BLBRDOT,8
27-May-19,UNCLIMBED_4,7,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,NA,NA,L,FRUIT,GREEREIN,4
27-May-19,UNCLIMBED_4,7,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,NA,NA,L,FRUIT,WHITREIN,4
27-May-19,UNCLIMBED_4,7,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,NA,NA,L,FRUIT,CLADBRS,3
27-May-19,UNCLIMBED_4,7,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,NA,NA,L,LOBE,TNYBRNCH,1
27-May-19,UNCLIMBED_4,7,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,NA,NA,L,UMB,TOADSK,8
27-May-19,UNCLIMBED_4,7,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,NA,NA,L,UMB,ROCKTRP,1
27-May-19,UNCLIMBED_4,7,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,NA,NA,P,,Sel_tortipila,4
27-May-19,UNCLIMBED_4,8,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,NA,NA,L,FRUIT,WHITREIN,9
27-May-19,UNCLIMBED_4,8,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,NA,NA,L,FRUIT,GREEREIN,8
27-May-19,UNCLIMBED_4,8,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,NA,NA,L,UMB,TOADSK,2
27-May-19,UNCLIMBED_4,8,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,15,W,60,0.5,0.87,NA,NA,P,,Sel_tortipila,9
3-Jun-19,UNCLIMBED_5,1,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,150,2,L,CRUST,BLBRDOT,5
3-Jun-19,UNCLIMBED_5,1,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,150,2,L,FRUIT,CLADPIX,3
3-Jun-19,UNCLIMBED_5,1,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,150,2,L,FRUIT,GREYREIN,3
3-Jun-19,UNCLIMBED_5,1,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,150,2,L,FRUIT,GREEREIN,1
3-Jun-19,UNCLIMBED_5,1,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,150,2,L,POWDER,WHPDR,6
3-Jun-19,UNCLIMBED_5,1,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,150,2,L,UMB,TOADSK,4
3-Jun-19,UNCLIMBED_5,1,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,150,2,L,UMB,ROCKTRP,1
3-Jun-19,UNCLIMBED_5,1,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,150,2,M,,Moss_5,2
3-Jun-19,UNCLIMBED_5,1,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,150,2,M,,Moss_10,2
3-Jun-19,UNCLIMBED_5,1,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,150,2,M,,Moss_16,2
3-Jun-19,UNCLIMBED_5,2,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,150,2,L,CRUST,BLBRDOT,4
3-Jun-19,UNCLIMBED_5,2,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,150,2,L,CRUST,BRBLKBDR,2
3-Jun-19,UNCLIMBED_5,2,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,150,2,L,LOBE,GRNWDE,1
3-Jun-19,UNCLIMBED_5,2,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,150,2,L,POWDER,WHPDR,2
3-Jun-19,UNCLIMBED_5,2,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,150,2,L,UMB,ROCKTRP,5
3-Jun-19,UNCLIMBED_5,2,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,150,2,L,UMB,TOADSK,3
3-Jun-19,UNCLIMBED_5,2,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,150,2,M,,Moss_10,3
3-Jun-19,UNCLIMBED_5,2,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,150,2,M,,Moss_5,1
3-Jun-19,UNCLIMBED_5,2,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,150,2,M,,Moss_16,1
3-Jun-19,UNCLIMBED_5,2,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,150,2,P,,Sel_tortipila,7
3-Jun-19,UNCLIMBED_5,2,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,150,2,P,,Hyd_petiolaris,4
3-Jun-19,UNCLIMBED_5,3,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,110,13,L,CRUST,MINGREY,9
3-Jun-19,UNCLIMBED_5,3,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,110,13,L,CRUST,BRGCRUST,5
3-Jun-19,UNCLIMBED_5,3,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,110,13,L,LOBE,TNYBRNCH,1
3-Jun-19,UNCLIMBED_5,3,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,110,13,L,POWDER,WHPDR,3
3-Jun-19,UNCLIMBED_5,3,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,110,13,L,POWDER,GRNPDR,2
3-Jun-19,UNCLIMBED_5,3,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,110,13,L,UMB,TOADSK,9
3-Jun-19,UNCLIMBED_5,4,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,110,13,L,CRUST,BRBLKBDR,6
3-Jun-19,UNCLIMBED_5,4,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,110,13,L,CRUST,BRGCRUST,4
3-Jun-19,UNCLIMBED_5,4,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,110,13,L,CRUST,MINGREY,4
3-Jun-19,UNCLIMBED_5,4,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,110,13,L,POWDER,WHPDR,5
3-Jun-19,UNCLIMBED_5,4,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,110,13,L,UMB,TOADSK,9
3-Jun-19,UNCLIMBED_5,5,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,115,18,L,CRUST,MINGREY,4
3-Jun-19,UNCLIMBED_5,5,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,115,18,L,CRUST,BLBRDOT,3
3-Jun-19,UNCLIMBED_5,5,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,115,18,L,CRUST,BRGCRUST,3
3-Jun-19,UNCLIMBED_5,5,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,115,18,L,LOBE,GRMEDSQ,1
3-Jun-19,UNCLIMBED_5,5,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,115,18,L,LOBE,GRWIDE,1
3-Jun-19,UNCLIMBED_5,5,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,115,18,L,POWDER,WHPDR,5
3-Jun-19,UNCLIMBED_5,5,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,115,18,L,POWDER,GRNPDR,1
3-Jun-19,UNCLIMBED_5,5,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,115,18,L,UMB,TOADSK,9
3-Jun-19,UNCLIMBED_5,5,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,115,18,L,UMB,ROCKTRP,1
3-Jun-19,UNCLIMBED_5,6,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,120,18,L,CRUST,BLBRDOT,2
3-Jun-19,UNCLIMBED_5,6,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,120,18,L,FRUIT,GREYREIN,4
3-Jun-19,UNCLIMBED_5,6,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,120,18,L,FRUIT,CLADPIX,3
3-Jun-19,UNCLIMBED_5,6,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,120,18,L,FRUIT,GREEREIN,1
3-Jun-19,UNCLIMBED_5,6,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,120,18,L,LOBE,GRNWDE,2
3-Jun-19,UNCLIMBED_5,6,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,120,18,L,LOBE,BLASM,1
3-Jun-19,UNCLIMBED_5,6,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,120,18,L,LOBE,TNYBRNCH,1
3-Jun-19,UNCLIMBED_5,6,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,120,18,L,POWDER,WHPDR,8
3-Jun-19,UNCLIMBED_5,6,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,120,18,L,POWDER,GRNPDR,3
3-Jun-19,UNCLIMBED_5,6,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,120,18,L,UMB,TOADSK,8
3-Jun-19,UNCLIMBED_5,6,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,120,18,M,,And_rothii,6
3-Jun-19,UNCLIMBED_5,6,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,120,18,M,,Moss_5,5
3-Jun-19,UNCLIMBED_5,6,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,120,18,P,,Sel_tortipila,4
3-Jun-19,UNCLIMBED_5,7,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,95,23,L,CRUST,BLBRDOT,4
3-Jun-19,UNCLIMBED_5,7,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,95,23,L,FRUIT,RAMALI,2
3-Jun-19,UNCLIMBED_5,7,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,95,23,L,POWDER,WHPDR,6
3-Jun-19,UNCLIMBED_5,7,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,95,23,L,POWDER,GRNPDR,3
3-Jun-19,UNCLIMBED_5,7,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,95,23,L,UMB,TOADSK,9
3-Jun-19,UNCLIMBED_5,7,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,95,23,M,,Moss_10,4
3-Jun-19,UNCLIMBED_5,7,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,95,23,P,,Hyd_petiolaris,2
3-Jun-19,UNCLIMBED_5,8,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,95,23,L,CRUST,BLBRDOT,5
3-Jun-19,UNCLIMBED_5,8,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,95,23,L,FRUIT,CLADSTLK,6
3-Jun-19,UNCLIMBED_5,8,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,95,23,L,POWDER,WHPDR,9
3-Jun-19,UNCLIMBED_5,8,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,95,23,L,POWDER,GRNPDR,1
3-Jun-19,UNCLIMBED_5,8,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,95,23,L,UMB,TOADSK,9
3-Jun-19,UNCLIMBED_5,8,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,95,23,M,,Moss_10,6
3-Jun-19,UNCLIMBED_5,8,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,95,23,M,,And_rothii,4
3-Jun-19,UNCLIMBED_5,8,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,95,23,M,,Cam_tallulensis,1
3-Jun-19,UNCLIMBED_5,9,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,100,28,L,CRUST,BLBRDOT,6
3-Jun-19,UNCLIMBED_5,9,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,100,28,L,FRUIT,CLADSTLK,1
3-Jun-19,UNCLIMBED_5,9,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,100,28,L,LOBE,TNYBRNCH,1
3-Jun-19,UNCLIMBED_5,9,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,100,28,L,POWDER,WHPDR,7
3-Jun-19,UNCLIMBED_5,9,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,100,28,L,POWDER,GRNPDR,2
3-Jun-19,UNCLIMBED_5,9,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,100,28,L,UMB,TOADSK,9
3-Jun-19,UNCLIMBED_5,9,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,100,28,M,,Moss_10,3
3-Jun-19,UNCLIMBED_5,9,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,100,28,M,,Cam_tallulensis,2
3-Jun-19,UNCLIMBED_5,10,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,100,28,L,CRUST,MINGREY,7
3-Jun-19,UNCLIMBED_5,10,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,100,28,L,CRUST,BRGCRUST,2
3-Jun-19,UNCLIMBED_5,10,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,100,28,L,FRUIT,CLADPIX,1
3-Jun-19,UNCLIMBED_5,10,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,100,28,L,POWDER,WHPDR,6
3-Jun-19,UNCLIMBED_5,10,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,100,28,L,POWDER,GRNPDR,3
3-Jun-19,UNCLIMBED_5,10,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,100,28,L,UMB,TOADSK,9
3-Jun-19,UNCLIMBED_5,10,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,100,28,L,UMB,ROCKTRP,2
3-Jun-19,UNCLIMBED_5,10,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,100,28,M,,Cam_tallulensis,1
3-Jun-19,UNCLIMBED_5,11,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,90,33,L,CRUST,BLBRDOT,3
3-Jun-19,UNCLIMBED_5,11,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,90,33,L,CRUST,BRBLKBDR,1
3-Jun-19,UNCLIMBED_5,11,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,90,33,L,FRUIT,CLADSTLK,2
3-Jun-19,UNCLIMBED_5,11,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,90,33,L,POWDER,WHPDR,9
3-Jun-19,UNCLIMBED_5,11,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,90,33,L,POWDER,GRNPDR,2
3-Jun-19,UNCLIMBED_5,11,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,90,33,L,UMB,TOADSK,9
3-Jun-19,UNCLIMBED_5,11,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,90,33,M,,Moss_10,3
3-Jun-19,UNCLIMBED_5,12,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,95,33,L,FRUIT,CLADSTLK,1
3-Jun-19,UNCLIMBED_5,12,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,95,33,L,POWDER,WHPDR,8
3-Jun-19,UNCLIMBED_5,12,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,95,33,L,POWDER,GRNPDR,3
3-Jun-19,UNCLIMBED_5,12,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,95,33,L,UMB,TOADSK,9
3-Jun-19,UNCLIMBED_5,12,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,35,E,155,-0.91,0.42,95,33,M,,Moss_10,6
4-Jun-19,UNCLIMBED_6,1,FACE,UNCLIMBED,TR,UNCLIMBED,0,0,0,30,E,134,-0.69,0.72,100,11,L,CRUST,MINGREY,9
